Bitcoin,Ethereum,Litecoin,Yuan,Euro,Pound,Gold,Oil,SP
-0.4020304,-0.062949363,-0.306437758,0.18301494,-0.531680728,0.081114347,-0.119100862,-0.796060365,-0.161841215
-0.416475341,-0.077808905,-0.326382869,0.111079033,-0.488603538,0.049110972,-0.006193166,-0.7378719,-0.234383899
-0.409335459,-0.077223655,-0.340291963,-0.055792699,-0.513542964,0.07791401,0.231033109,-0.855367838,-0.274180641
-0.356694829,-0.048675071,-0.338323684,-0.023005584,-0.590628463,0.100316373,0.415609165,-0.825154597,-0.350379456
-0.206543286,-0.111852495,-0.364173594,-0.059218218,-0.62236955,0.068312997,0.414207828,-0.961673687,-0.261663931
-0.176103987,-0.100211937,-0.37545832,0.00782409,-0.484069096,0.282735614,0.213015924,-0.963911705,-0.25866737
-0.19349189,-0.076996021,-0.378082636,0.0650792,-0.475000214,0.292336626,0.13213878,-1.050075393,-0.23209209
-0.16942009,-0.089709541,-0.336355444,0.037675045,-0.445526347,0.276334938,0.425418522,-1.019862152,-0.275766613
-0.196074251,-0.114843849,-0.349870859,-0.009792867,-0.522611846,0.317939327,0.481071606,-0.849772794,-0.384843712
-0.256792324,-0.015346826,-0.333993525,-0.042090621,-0.558887375,0.279535276,0.414408019,-0.984053866,-0.427548793
-0.252227825,-0.029295945,-0.237810888,-0.094941492,-0.58155958,0.349942702,0.447039144,-0.954959634,-0.320939957
-0.222677231,-0.017753031,-0.262086146,-0.075856455,-0.574757919,0.413949453,0.389784533,-0.865438919,-0.346766364
-0.194617892,0.010177651,-0.278882057,-0.091515972,-0.645041756,0.423550466,0.457849455,-1.000839,-0.340243858
-0.176166801,0.001918821,-0.281112732,-0.069005416,-0.629171212,0.385146415,0.41661012,-0.954959634,-0.324510013
-0.188210843,0.13354094,-0.122732961,-0.186451796,-0.860427709,0.231530213,0.577563643,-1.094835751,-0.345839958
-0.136621769,0.18380976,-0.091634316,-0.292642898,-0.910306561,0.151521774,1.057020968,-1.088121697,-0.345532233
-0.136426347,0.180558223,0.013602267,-0.415961596,-0.801479974,0.218728862,0.906677565,-1.144072144,-0.296524143
-0.110944717,0.19896183,0.252156148,-0.402748879,-0.710791152,0.269934263,0.787163568,-0.998600982,-0.231739173
-0.074661371,0.188361891,0.263965759,-0.45070615,-0.753868343,0.167523461,1.078041018,-0.991886929,-0.208073308
-0.182648297,0.024907106,0.113065347,-0.621003401,-0.781074989,0.161122786,1.38413298,-0.845296758,-0.245137098
-0.138582968,0.015640307,0.12185691,-0.667003233,-0.835488283,-0.050099493,1.47281757,-0.789346311,-0.255406114
-0.129791306,0.004162391,0.113458987,-0.747258259,-0.853626047,-0.072501856,1.392140618,-0.792703338,-0.259900426
-0.12840474,-0.081418065,0.005204344,-0.966002141,-1.016865927,-0.187714008,1.71945282,-0.978458821,-0.266555274
-0.221306951,-0.057649343,-0.020776718,-0.756066738,-0.908039341,-0.312527173,1.436382817,-0.909080267,-0.170303686
-0.202002051,-0.129150589,-0.094652376,-0.660641554,-0.876298253,-0.312527173,1.210167044,-0.892295133,-0.135839425
-0.251478707,-0.173826763,-0.142940455,-0.693428668,-0.790143872,-0.357331899,1.31466672,-0.770323159,-0.128787549
-0.300655251,-0.215934097,-0.234924071,-0.610237483,-0.733463358,-0.31572751,1.117278444,-0.707658659,-0.128523935
-0.344194802,-0.200554393,-0.212748298,-0.634216119,-0.833221062,-0.715769705,1.286639987,-0.703182623,-0.120590844
-0.263750742,-0.111202145,-0.221146221,-0.533407976,-0.855893268,-0.862985233,1.026191562,-0.705420641,-0.084936568
-0.260298287,-0.131264168,-0.251719983,-0.412046717,-0.912573782,-0.866185571,0.843417225,-0.743466945,-0.087051914
-0.274880489,-0.152756773,-0.276520124,-0.488876224,-0.772006107,-0.84058287,0.927697614,-0.659541275,-0.082600643
-0.301627708,-0.206049498,-0.321790261,-0.39491912,-0.778807769,-0.872586246,0.651434104,-0.627090015,-0.090049556
-0.338420548,-0.154089916,-0.308930934,-0.416940316,-0.892168797,-0.837382533,0.601186175,-0.655065239,-0.1063117
-0.293757321,-0.124273285,-0.251719983,-0.304387536,-0.724394475,-0.798978482,0.537925835,-0.484975881,-0.110410054
-0.289188169,-0.069810055,-0.212092222,-0.210430432,-0.601964565,-0.760574431,0.883055033,-0.514070113,-0.106135241
-0.233316096,-0.077613823,-0.215110218,-0.196238994,-0.536215169,-0.680565992,0.554741875,-0.452524621,-0.069820324
-0.217203089,-0.099399053,-0.244371776,-0.033282143,-0.53848239,-0.645362279,0.321519419,-0.510713086,-0.07396279
-0.232250581,-0.091692929,-0.231512436,-0.013218386,-0.624636771,-0.661363967,0.406800763,-0.505118041,-0.035929558
-0.172786466,-0.111169601,-0.26261103,-0.153664682,-0.558887375,-0.488545739,0.190394347,-0.625971006,0.007216666
-0.181571149,-0.125313802,-0.269959237,-0.153664682,-0.502206861,-0.427739325,0.088897535,-0.642756141,0.033218456
-0.200219989,-0.119135903,-0.28452442,-0.153664682,-0.565689036,-0.450141688,0.188792819,-0.691992534,0.057017739
-0.197816764,-0.081645695,-0.272977245,-0.153664682,-0.506741302,-0.213316708,0.185589764,-0.603590828,0.109815378
-0.186037937,-0.064997847,-0.271008952,-0.153664682,-0.45912967,-0.059700506,0.055265456,-0.765847123,0.096152765
-0.077755552,-0.091562841,-0.28767362,-0.135558365,-0.536215169,-0.120506919,0.301300133,-0.738990909,0.106774697
-0.067644792,-0.094261672,-0.295284275,-0.298515217,-0.574757919,-0.254921097,0.410003818,-0.587924703,0.121802709
-0.078914125,-0.082393584,-0.181518461,-0.414004157,-0.665446741,-0.338129873,0.466657857,-0.546521372,0.121846825
0.054433454,0.04418879,-0.167871854,-0.416940316,-0.715325593,-0.242119746,0.576362498,-0.623732989,0.122243857
0.145953752,0.04236794,-0.092815236,-0.470769907,-0.681317285,-0.472544051,0.592377774,-0.531974256,0.132467682
0.131048174,0.001008394,-0.112629142,-0.442387032,-0.640507315,-0.430939663,0.744923277,-0.483856872,0.140489009
0.136659576,-0.057779433,-0.153044235,-0.293621618,-0.567956257,-0.30292616,0.539527363,-0.482737863,0.141546682
0.090937814,-0.057649343,-0.159605123,-0.272579141,-0.556620154,-0.274123122,0.394388924,-0.462595702,0.16093881
0.123631444,-0.071533467,-0.149370151,-0.22364315,-0.62010233,-0.261321772,0.297296314,-0.547640381,0.153226288
0.197091495,-0.100862287,-0.173120525,-0.282366339,-0.613300668,-0.178112995,0.386181095,-0.509594077,0.21087115
0.200692843,-0.074394734,-0.191228587,-0.213855951,-0.549818493,-0.309326835,0.205408668,-0.478261827,0.223431975
0.168106229,-0.109739016,-0.22508274,-0.217770831,-0.574757919,-0.226118059,0.315914072,-0.432382461,0.196503784
0.125953244,-0.112958004,-0.217865777,-0.174707158,-0.597430124,-0.219717384,0.174779453,-0.471547773,0.175437448
0.177709823,-0.114486229,-0.230462668,-0.202111313,-0.411518039,-0.286924472,0.28388352,-0.42231138,0.173983818
0.180406181,-0.120501591,-0.233087036,-0.10570741,-0.298157011,-0.14610962,0.030241587,-0.253341031,0.244101275
0.233123584,-0.072086173,-0.195427555,-0.157579561,-0.329898099,-0.210116371,0.103711665,-0.232079861,0.231100382
0.292550476,-0.075597887,-0.220621337,-0.189387956,-0.384311392,-0.370133249,0.208411532,-0.204104638,0.223431975
0.361618185,-0.095399729,-0.235317764,-0.226579309,-0.350303084,-0.459742701,0.114121595,-0.208580673,0.267987714
0.501209962,-0.13357273,-0.244765403,-0.350387368,-0.363906407,-0.091703881,0.249851059,-0.182843468,0.235860454
0.523069305,-0.087693504,-0.228625633,-0.21972827,-0.338966981,-0.085303206,0.218220889,-0.061990503,0.268075945
0.519458652,-0.088799114,-0.233087036,-0.202600673,-0.307225893,-0.123707257,0.080489515,0.129360025,0.289935264
0.474686082,-0.098683712,-0.132049356,-0.208962352,-0.264148702,-0.216517046,0.272873018,0.112574891,0.305977914
0.596382789,-0.048479988,-0.124438753,-0.186451796,-0.304958672,-0.178112995,0.243444948,0.071171561,0.299146607
0.519705256,-0.01593218,-0.087304104,-0.199175154,-0.318561996,-0.17171232,0.335332594,0.109217864,0.25961455
0.488337703,-0.032157313,-0.102394171,-0.186941156,-0.37524251,-0.222917721,0.387982814,0.063338498,0.247759562
0.371826657,-0.050496022,-0.153700311,-0.155132761,-0.400181936,-0.130107932,0.214016879,0.065576516,0.264726463
0.361076122,0.009885026,-0.133099124,-0.194281555,-0.443259126,-0.152510295,0.213416306,-0.057514467,0.229469219
0.49537522,0.035994858,0.033416173,-0.225111229,-0.647308976,-0.251720759,0.326724383,-0.101155816,0.199413194
0.640808718,0.002406532,-0.01382219,-0.216302751,-0.599697345,-0.264522109,0.242443994,-0.116821941,0.275436626
0.649465446,0.001431013,-0.029699525,-0.232451628,-0.615567889,-0.331729198,0.322920755,0.002912016,0.248420203
0.726766469,0.12586736,-0.005161766,-0.208472992,-0.547551272,-0.363732574,0.52211075,0.002912016,0.251416769
0.729511682,0.126029898,-0.009229595,-0.194281555,-0.529413508,-0.402136625,0.282882565,0.073409578,0.324355405
0.718716945,0.154448291,-0.019858194,-0.247132426,-0.558887375,-0.4085373,0.320118082,0.189786508,0.323253616
0.735444135,0.469099503,0.053230093,-0.373387284,-0.733463358,-0.530150127,0.513902921,0.308401455,0.337665102
1.071428016,0.505028938,0.256617604,-0.380238323,-0.8264194,-0.584555865,0.477067787,0.214404704,0.347360628
1.14293152,0.46935958,0.275250498,-0.356259687,-0.715325593,-0.424538987,0.563350086,0.198738579,0.441145025
1.466703854,0.589601421,0.386785585,-0.357238407,-0.70172227,-0.635761266,0.58537109,0.119288945,0.472876334
1.300036828,0.411969991,0.245070468,-0.311238574,-0.688118947,-0.760574431,0.359155317,0.136074079,0.573580264
1.357197756,0.432812347,0.349913424,-0.320536413,-0.756135563,-0.824581183,0.200203703,0.242379928,0.542201877
1.499227654,0.448874945,0.398857592,-0.311238574,-0.717592814,-0.782976794,0.177982508,0.14502615,0.606413357
1.586423078,0.434828284,0.398332813,-0.317110893,-0.672248403,-0.69656768,0.203206567,0.165168311,0.533827638
2.13013819,0.399158929,0.386391945,-0.313196014,-0.640507315,-0.67096498,0.01622822,-0.04408636,0.470760983
2.951515357,0.327560141,0.344533457,-0.311238574,-0.624636771,-0.603757891,-0.076860571,0.035363275,0.49976041
3.057066487,0.412912963,0.824659149,-0.307813055,-0.558887375,-0.664564304,-0.34651778,0.108098856,0.5467403
2.861760836,0.602314842,1.994465501,-0.322983212,-0.611033448,-0.622959916,-0.339110715,0.185310472,0.584995185
2.924086487,1.118984004,4.306653552,-0.299983296,-0.533947949,-0.574954853,-0.432199507,0.104741829,0.626377904
2.894145049,1.368767029,3.598602288,-0.302430096,-0.556620154,-0.587756203,-0.44761421,0.045434355,0.635896972
2.762165423,1.357744276,3.165321425,-0.357727766,-0.624636771,-0.728571056,-0.184963684,0.091313721,0.619194756
3.010700297,1.179592686,3.203505829,-0.357727766,-0.590628463,-0.568554178,-0.219596718,0.123764981,0.670052427
3.293806249,1.512810039,3.815636551,-0.322004493,-0.572490698,-0.584555865,-0.206984689,0.110336873,0.73765858
3.248859195,1.738856892,3.969948755,-0.324451292,-0.633705653,-0.626160254,-0.067051215,0.146145159,0.735322656
2.959657939,1.613054951,3.584562291,-0.382685122,-0.717592814,-0.693367343,-0.044830019,0.213285695,0.720206416
2.874277148,1.646708272,3.32908132,-0.471259267,-0.753868343,-0.626160254,0.016828793,0.241260919,0.727389564
2.496391539,1.495869464,3.090920777,-0.483493265,-0.699455049,-0.658163629,0.017229175,0.231189838,0.695262304
2.616855227,1.371888575,2.759595961,-0.618556601,-0.749333902,-0.654963292,0.242844375,0.376661,0.683759152
2.72612868,1.406029704,2.778754041,-0.611705563,-0.758402784,-0.690167005,0.343340232,0.390089107,0.696539476
2.483596053,1.324513672,2.520648557,-0.611705563,-0.812816077,-0.738172068,0.485075425,0.409112259,0.705442013
2.341822064,1.369189745,2.4249907,-0.755577378,-0.892168797,-0.792577807,0.59157701,0.478490813,0.725098831
2.38034811,1.78346787,2.453465135,-0.877917357,-0.991926501,-0.923791647,0.836610732,0.468419733,0.74171282
2.410173225,2.008116586,2.404652119,-0.842683443,-0.996460942,-0.917390972,1.001968457,0.607176841,0.823158041
2.44900171,2.156841814,2.248109437,-0.850023841,-1.000995383,-0.930192322,0.881253314,0.648580172,0.888912457
2.906265864,2.224896441,2.335762801,-0.947895824,-1.023667589,-0.965396035,1.105066796,0.593748734,0.951317391
2.634699114,2.907328851,2.623260929,-0.897002393,-0.919375443,-0.962195698,1.07423739,0.620604948,0.973617858
2.392655041,3.141602185,2.428008853,-0.74334338,-0.858160488,-0.939793335,1.055019058,0.753767012,1.020465405
2.270702424,3.417722376,2.306238808,-0.721811544,-0.871763812,-0.888587934,0.915686157,0.829859619,0.983710416
2.281287781,3.250918812,2.353214775,-0.816747367,-0.880832694,-0.850183883,1.050214476,0.853358807,1.057574386
2.097753977,3.09855188,2.208087984,-0.950831984,-1.037270912,-0.984598061,1.218575064,0.899238173,1.146995744
2.007766811,3.082976896,2.084349541,-1.160278028,-1.295734056,-1.343035867,1.493637429,0.854477816,1.233772375
1.504066675,2.541238514,1.71903938,-1.196001302,-1.266260189,-1.36543823,1.442388546,0.865667905,1.231568798
1.603941262,2.470485056,1.769033303,-1.179852424,-1.248122424,-1.448647007,1.23459034,0.870143941,1.226236311
1.577303386,2.437059171,1.675606331,-1.338894397,-1.329742364,-1.503052745,1.309061373,0.805241423,1.246068511
1.571161552,2.439205295,1.584934814,-1.316873201,-1.322940702,-1.535056121,1.329280659,0.836573673,1.346110725
1.434180055,2.232342387,1.476942672,-1.325681679,-1.334276805,-1.634266585,1.403351311,0.924975379,1.386700456
1.462981531,2.368711821,1.458440917,-1.387341028,-1.443103392,-1.765480425,1.526268554,1.063732487,1.43398915
1.529122563,2.498188209,1.458309765,-1.589446674,-1.549662758,-1.906295278,1.903027921,1.055899424,1.414553983
1.499111332,2.410949242,1.424980351,-1.715212172,-1.55873164,-1.947899666,1.721254539,1.128635005,1.521692189
1.550037367,2.946574716,1.572862807,-1.688297376,-1.508852788,-1.813485489,1.659395535,1.065970505,1.511776089
1.417801832,2.728266935,1.40477291,-1.649637943,-1.506585568,-1.736677387,1.442989119,0.946236549,1.366912371
1.202465429,2.565039582,1.224348505,-1.710318573,-1.583671067,-1.970302029,1.501645067,0.966378709,1.37356722
1.180875954,2.671039581,1.209258542,-1.835594711,-1.579136625,-2.027908105,1.551292423,1.089469692,1.359023391
0.914143571,2.255103338,0.898141167,-1.862998866,-1.617679375,-1.935098316,1.649185797,1.042471317,1.239853734
0.733275882,1.702862362,1.05429021,-1.835594711,-1.549662758,-1.698273337,1.326878368,0.894762137,1.039195816
0.613663675,1.520483615,0.967161637,-1.878169024,-1.47484448,-1.499852408,1.522464926,0.816431512,0.764410314
0.766839606,1.70435814,1.122654749,-2.028402518,-1.375086775,-1.519054433,1.258212872,0.640747109,0.881772349
0.778392767,1.660722383,1.018074177,-1.663340021,-1.320673482,-1.512653758,0.96052893,0.572487564,0.694909388
0.819852469,1.775696653,1.189969507,-1.72744617,-1.307070159,-1.375039243,1.056420395,0.337495687,0.489535509
0.877767167,1.758235921,1.177635012,-1.722552571,-1.35468179,-1.435845657,1.123484363,0.360994875,0.639115182
0.871381056,1.734662284,1.163069829,-1.635935865,-1.429500069,-1.493451733,1.18394203,0.352042804,0.622500122
1.001678657,1.912748977,1.887785405,-1.602170031,-1.418163966,-1.442246332,1.353103382,0.505347028,0.769082159
1.168313112,1.994557736,2.146677972,-1.647191144,-1.672092668,-1.755879413,1.76149292,0.592629725,0.898696214
1.189088329,1.987501759,2.116235559,-1.647191144,-1.592739949,-1.762280088,1.815744667,0.638509091,0.999663759
1.569323655,2.031397496,2.344160724,-1.647191144,-1.481646141,-1.656668948,1.520463016,0.640747109,0.925536179
1.443695244,1.861342201,2.075164338,-1.647191144,-1.422698407,-1.618264898,1.245600842,0.620604948,0.970268376
1.355429652,1.746758099,1.940534993,-1.562531878,-1.39322454,-1.531855783,1.167926754,0.731386833,0.897594426
1.227056027,1.782850072,1.867052975,-1.626638027,-1.422698407,-1.61506456,1.26822242,0.820907548,0.970312491
1.224194491,1.775371578,2.073852279,-1.745552487,-1.420431186,-1.653468611,1.389538135,0.853358807,1.115219249
1.318066832,1.823494273,1.9637606,-1.798892717,-1.332009585,-1.535056121,1.365915603,0.756005029,1.152724182
1.367224764,1.799400478,1.969009231,-1.702488814,-1.282130732,-1.368638568,1.043407983,0.58703468,1.030954995
1.358500569,1.775664304,1.851831676,-1.588467954,-1.236786321,-1.291830466,0.988956045,0.536679278,0.895963262
1.390303169,1.763796119,1.835298306,-1.576233956,-1.379621216,-1.36543823,1.032597672,0.560178466,0.743299867
1.510138715,1.738564166,1.868758871,-1.640340105,-1.406827863,-1.384640256,1.212168954,0.705649627,0.883624086
1.462679092,1.680816853,1.801050473,-1.648659223,-1.497516685,-1.467849032,1.129890474,0.711244672,0.901208593
1.329931737,1.597187439,1.652249585,-1.720595131,-1.579136625,-1.515854096,1.388537181,0.548988376,0.894686091
1.147979921,1.425473828,1.504104641,-1.676063379,-1.449905054,-1.407042619,1.223780029,0.441563518,0.938095925
0.989536903,1.288746775,1.527723875,-1.61097851,-1.413629525,-1.419843969,1.063026696,0.653056207,1.141354452
1.099147693,1.319343642,1.567876467,-1.710807933,-1.438568951,-1.509453421,1.144504413,0.578082609,1.187232553
0.990474464,1.235844218,1.422224884,-1.705914333,-1.47484448,-1.563859159,1.118479589,0.504228019,1.208915415
0.963829608,1.200695122,1.371049843,-1.755339685,-1.524723332,-1.650268273,1.222779074,0.526608198,1.099662933
0.748051179,0.930980165,1.236814151,-1.763658803,-1.456706715,-1.643867598,1.203760934,0.556821439,1.03760984
0.784529947,0.94951396,1.292056903,-1.698573935,-1.39322454,-1.586261522,1.025590989,0.683269449,1.0324097
0.805635521,0.731465956,1.185639308,-1.688786736,-1.390957319,-1.62786591,0.915886348,0.651937198,0.94219428
0.89291237,0.757250615,1.315413649,-1.715212172,-1.359216231,-1.7462784,1.010376477,0.804122414,0.866567879
0.922307092,0.832686291,1.33653972,-1.700531374,-1.363750672,-1.765480425,0.956725302,0.99771096,0.932322295
0.90447251,0.79305006,1.298748942,-1.706403693,-1.429500069,-1.893493928,1.314466529,0.9025952,0.740787489
0.853036981,0.681945127,1.252953869,-1.696127135,-1.452172274,-1.909495616,1.446592556,1.076041585,0.573271464
0.771718176,0.513125328,0.994323803,-1.78127576,-1.51792167,-1.98310338,1.631368802,1.041352308,0.589534683
0.702552756,0.42624428,0.869141952,-1.948636851,-1.55873164,-1.87749224,1.75108299,1.010020058,0.648678366
0.676987374,0.371943589,0.773746793,-1.878169024,-1.449905054,-1.887093253,1.570710945,0.908190245,0.463004345
0.647078506,0.250563789,0.69567218,-1.852232948,-1.427232848,-1.787882788,1.210967808,0.971973754,0.579442125
0.447268844,0.301515304,0.837780923,-1.95989213,-1.424965628,-1.797483801,1.293846861,0.768314128,0.487905421
0.539273044,0.269877822,0.805370126,-1.924658216,-1.384155657,-1.803884476,1.478022535,0.808598449,0.403463634
0.525067728,0.173794973,0.644759719,-1.835105351,-1.388690099,-1.794283463,1.408956657,0.801884396,0.538852395
0.400355938,0.168007242,0.615629366,-1.857615907,-1.329742364,-1.714275024,1.281234831,0.822026557,0.636779262
0.38259813,0.204814653,0.607493826,-1.857615907,-1.325207923,-1.743078062,1.260214782,0.654175216,0.569789639
0.457188836,0.273649617,0.549889247,-1.78372256,-1.39549176,-1.899894603,1.321473212,0.80747944,0.555114543
0.386069196,0.322975462,0.608543594,-1.833147911,-1.458973936,-1.960701017,1.38633508,1.040233299,0.607559262
0.408382198,0.533154705,0.752620735,-1.926615655,-1.524723332,-2.031108443,1.530272373,1.189061488,0.589842413
0.624953947,0.633529706,0.788836756,-1.911445498,-1.449905054,-2.005505742,1.70043468,1.21815572,0.648413681
0.691195017,0.587065128,0.737530576,-1.906062539,-1.463508377,-2.12711857,1.469614515,1.24948797,0.672829495
0.734743873,0.611159121,0.877277597,-1.944721972,-1.488447803,-2.136719582,1.59493405,1.124158969,0.700285985
0.714924828,0.625921023,0.893942107,-1.946679412,-1.508852788,-2.223128697,1.612751044,1.154372211,0.818618543
0.694414827,0.767590477,0.973197733,-1.922700776,-1.51565445,-2.050310468,1.583923547,1.371459944,0.836907806
0.717886401,0.936540363,1.089194183,-1.965764448,-1.495249465,-1.887093253,1.710043846,1.355793819,0.77234341
0.853178895,0.946327516,1.096017559,-1.890892381,-1.377353996,-1.765480425,1.546087458,1.351317783,0.733119078
0.871399668,1.227552843,1.212801277,-1.797913998,-1.300268497,-1.650268273,1.35250281,1.278582203,0.684288526
1.051481016,1.202385983,1.198367443,-1.771977922,-1.275329071,-1.637466923,1.205963034,1.284177247,0.687329208
1.054437937,1.079055047,1.063213122,-1.736744008,-1.241320762,-1.643867598,1.243198551,1.322223551,0.51875551
0.946534763,1.144345947,1.051403406,-1.702488814,-1.141563058,-1.599062872,1.156916252,1.342365712,0.656170315
0.968394107,1.168472289,1.044973854,-1.652084743,-1.078080882,-1.35263688,1.035200154,1.334532649,0.66000506
0.992047145,1.107180912,0.986319507,-1.720595131,-1.093951426,-1.288630129,1.108670233,1.384888051,0.684332642
0.940572067,1.159985826,1.046417263,-1.720595131,-0.964719854,-1.080608187,0.938107544,1.241654908,0.562694723
0.94072096,1.474441952,1.187082703,-1.560574439,-0.892168797,-1.016601436,0.859032119,1.312152471,0.587375221
1.066770459,1.529913151,1.283790119,-1.534638363,-0.908039341,-0.990998736,0.860633646,1.372578953,0.482792433
1.062319956,1.604080679,1.436002787,-1.555680839,-0.849091606,-0.898188946,0.928097996,1.513574079,0.63171039
1.035949622,1.43480572,1.241406851,-1.543936201,-0.8264194,-0.949394347,1.003369793,1.628831999,0.686447993
0.988699381,1.384504353,1.136170151,-1.536595803,-0.733463358,-0.891788271,0.957726257,1.415101293,0.655553789
0.968228929,1.408273075,1.143780807,-1.461723736,-0.710791152,-0.923791647,0.898669927,1.675830375,0.765423876
0.973179619,1.306662573,0.983695192,-1.519957566,-0.740265019,-0.853384221,0.95632492,1.698210553,0.874898002
0.893363701,1.160050921,0.934226048,-1.642786904,-0.819617739,-0.923791647,1.100662595,1.623236955,0.904646302
0.853385949,1.314986694,0.998522666,-1.66872298,-0.874031032,-0.987798398,1.100862786,1.659045241,0.945368379
0.8429332,1.223065707,0.884756904,-1.489617251,-0.706256711,-0.834182195,0.942912127,1.695972536,0.841756109
0.766681407,1.249240533,0.891580279,-1.489617251,-0.613300668,-0.84058287,0.560547413,1.706043616,0.882169381
0.75205035,1.171333657,0.840142948,-1.529255404,-0.633705653,-0.878986921,0.513302348,1.710519652,0.900679218
0.712170309,1.244525764,0.844341811,-1.483255572,-0.588361242,-0.843783208,0.478469123,1.683663437,0.845766233
0.77810196,1.18469762,0.817310981,-1.419638783,-0.533947949,-0.725370718,0.435227878,1.798921358,0.932542865
0.746864688,1.025795068,0.732413084,-1.49500021,-0.601964565,-0.770175444,0.515504449,1.779898206,0.945984905
0.661113992,0.89381513,0.674546109,-1.43627702,-0.465931332,-0.57815519,0.536924881,1.753041991,0.906717537
0.587584148,0.916315705,0.666148186,-1.407404785,-0.490870758,-0.638961604,0.591777201,1.632189026,0.900723334
0.56909816,0.889945796,0.641479276,-1.428447261,-0.413785259,-0.555752827,0.753331297,1.31327148,0.880406947
0.538221488,0.816526053,0.646859151,-1.281149927,-0.187063203,-0.392535612,0.660642887,1.187942479,0.806850706
0.549237238,0.818769622,0.621271742,-1.224873537,-0.200666527,-0.462943038,0.680261601,1.349079765,0.889133031
0.557410064,0.829629841,0.616416646,-1.308064722,-0.409250818,-0.526949789,0.752730724,1.20808464,0.858987699
0.556439934,0.863023178,0.667460337,-1.287511606,-0.372975289,-0.488545739,0.669251098,1.077160594,0.922582653
0.591125008,0.906788727,0.641085649,-1.257171291,-0.431923024,-0.558953165,0.5409287,0.959664656,0.976482077
0.565396774,0.902496676,0.644497231,-1.32274552,-0.429655803,-0.568554178,0.528917243,1.043590326,0.991687623
0.574051176,0.916575883,0.656175611,-1.358468793,-0.527146287,-0.718970043,0.637620928,0.958545647,1.078860216
0.58820531,0.889815806,0.636492949,-1.400064386,-0.624636771,-0.693367343,0.633016536,1.093945728,1.111957993
0.578182955,0.894172751,0.622059009,-1.32078808,-0.552085713,-0.664564304,0.624007944,1.072684558,1.109710304
0.394856206,0.667313214,0.450951051,-1.344277356,-0.595162904,-0.648562617,0.657439832,1.109611853,1.157396027
0.394339733,0.544827805,0.352012855,-1.333511438,-0.561154595,-0.645362279,0.648231049,1.140944103,1.155589481
0.330059863,0.626018667,0.385342177,-1.325192319,-0.552085713,-0.584555865,0.589374909,1.168919327,1.162949087
0.347619923,0.608265209,0.360410791,-1.370213431,-0.277752026,-0.491746076,0.689870766,1.200251577,1.15232823
0.341557189,0.550062732,0.315271951,-1.200894901,-0.243743717,-0.405336962,0.71169158,0.987639879,1.124783508
0.364835668,0.695276343,0.367759051,-1.200894901,-0.282286467,-0.43414,0.29869765,1.088350683,1.090319248
0.374457874,0.675311866,0.333248717,-0.9762787,-0.223338732,-0.293325147,0.324522283,0.996591951,1.046512382
0.374239187,0.684676307,0.336529161,-0.996342456,-0.232407615,-0.29012481,0.165971051,1.089469692,1.089746833
0.371768495,0.623417477,0.30503698,-0.85834296,-0.184795983,-0.203715696,0.010622874,1.062613478,1.065154562
0.356911772,0.477813597,0.175787418,-0.85638552,-0.338966981,-0.456542363,0.055265456,1.436362462,1.042633525
0.259268253,0.413173043,0.117395559,-0.672386192,-0.388845833,-0.42133865,0.058468511,1.535954258,0.949069698
0.250611525,0.364204916,0.108472752,-0.504046381,-0.397914715,-0.373333586,-0.035220854,2.131267012,0.9048658
0.224983329,0.355718456,0.101124584,-0.317110893,-0.236942056,-0.210116371,-0.177556619,2.37521096,0.962952885
0.222752261,0.350385888,0.091283253,-0.251047305,-0.21426985,-0.107705569,-0.272847511,1.932083421,0.867097253
0.243981136,0.417660179,0.141539572,-0.205047473,-0.270950364,-0.142909282,-0.321694103,2.008176029,0.950480292
0.342203942,0.496347392,0.213709334,-0.081728774,-0.325363657,-0.187714008,-0.304477681,1.981319814,0.879965803
0.339298204,0.480187254,0.20321198,0.18448302,-0.372975289,-0.226118059,-0.486251063,2.014890082,0.921040793
0.35748408,0.460287866,0.138259129,-0.181068837,-0.420586921,-0.392535612,-0.200378387,1.887323064,0.926549737
0.346177523,0.504703765,0.155317475,-0.079771334,-0.472732994,-0.392535612,-0.20298087,1.969010716,1.043691199
0.378222073,0.451801308,0.091414405,-0.197707074,-0.556620154,-0.370133249,-0.137318238,1.98579585,1.132891982
0.361718222,0.36735891,0.096794372,-0.242238826,-0.490870758,-0.430939663,-0.155135233,2.005938011,1.181062967
0.286625003,0.364237464,0.06254654,-0.007835427,-0.450060788,-0.382934599,-0.268843692,1.598618758,1.138445042
0.275490603,0.350906147,0.066089367,0.105206714,-0.422854141,-0.350931224,-0.441808672,1.577357588,1.197104542
0.25535516,0.34310248,0.0512618,0.100802474,-0.363906407,-0.206916033,-0.410578884,1.661283259,1.220506793
0.355671773,0.576270103,0.216989778,0.116951352,-0.465931332,-0.414937975,-0.44981631,1.346841748,1.205786506
0.505841928,0.588626002,0.273544707,0.114015192,-0.420586921,-0.149309957,-0.483048008,1.325580578,1.263079528
0.540215257,0.486690326,0.201637328,0.188397899,-0.343501422,-0.030897467,-0.78493596,1.409506248,1.274406221
0.530786147,0.438665073,0.171326067,0.505503124,-0.298157011,0.068312997,-0.831780642,1.48112282,1.253648691
0.554099523,0.436161426,0.147181949,0.639587741,-0.384311392,-0.002094429,-0.891237355,1.580714615,1.243291444
